,Transaction,Date,Customer,Item_Code,Brand,Qty
28036,sales,03-Jun-24,C2,A5,Dove,7
28037,sales,03-Jun-24,C2,A6,Medimix,9
28038,sales,03-Jun-24,C3,A1,Hamam,5
28039,sales,03-Jun-24,C3,A2,LUX,9
28040,sales,03-Jun-24,C3,A3,Park Avenue,6
28041,sales,03-Jun-24,C3,A4,Cinthol,4
28042,sales,03-Jun-24,C3,A5,Dove,5
28043,sales,03-Jun-24,C3,A6,Medimix,5
28044,sales,03-Jun-24,C4,A1,Hamam,7
28045,sales,03-Jun-24,C4,A2,LUX,7
28046,sales,03-Jun-24,C4,A3,Park Avenue,7
28047,sales,03-Jun-24,C4,A4,Cinthol,9
28048,sales,03-Jun-24,C4,A5,Dove,2
28049,sales,03-Jun-24,C4,A6,Medimix,9
28050,sales,03-Jun-24,C5,A1,Hamam,6
28051,sales,03-Jun-24,C5,A2,LUX,4
28052,sales,03-Jun-24,C5,A3,Park Avenue,7
28053,sales,03-Jun-24,C5,A4,Cinthol,1
28054,sales,03-Jun-24,C5,A5,Dove,3
28055,sales,03-Jun-24,C5,A6,Medimix,9
28056,sales,03-Jun-24,C6,A1,Hamam,3
28057,sales,03-Jun-24,C6,A2,LUX,1
28058,sales,03-Jun-24,C6,A3,Park Avenue,9
28059,sales,03-Jun-24,C6,A4,Cinthol,2
28060,sales,03-Jun-24,C6,A5,Dove,8
28061,sales,03-Jun-24,C6,A6,Medimix,6
28062,sales,03-Jun-24,C7,A1,Hamam,8
28063,sales,03-Jun-24,C7,A2,LUX,3
28064,sales,03-Jun-24,C7,A3,Park Avenue,7
28065,sales,03-Jun-24,C7,A4,Cinthol,5
28066,sales,03-Jun-24,C7,A5,Dove,6
28067,sales,03-Jun-24,C7,A6,Medimix,9
28068,sales,03-Jun-24,C8,A1,Hamam,9
28069,sales,03-Jun-24,C8,A2,LUX,1
28070,sales,03-Jun-24,C8,A3,Park Avenue,9
28071,sales,03-Jun-24,C8,A4,Cinthol,5
28072,sales,03-Jun-24,C8,A5,Dove,5
28073,sales,03-Jun-24,C8,A6,Medimix,8
28074,sales,03-Jun-24,C9,A1,Hamam,4
28075,sales,03-Jun-24,C9,A2,LUX,9
28076,sales,03-Jun-24,C9,A3,Park Avenue,4
28077,sales,03-Jun-24,C9,A4,Cinthol,2
28078,sales,03-Jun-24,C9,A5,Dove,2
28079,sales,03-Jun-24,C9,A6,Medimix,9
28080,sales,04-Jun-24,C1,A1,Hamam,10
28081,sales,04-Jun-24,C1,A2,LUX,2
28082,sales,04-Jun-24,C1,A3,Park Avenue,8
28083,sales,04-Jun-24,C1,A4,Cinthol,6
28084,sales,04-Jun-24,C1,A5,Dove,6
28085,sales,04-Jun-24,C1,A6,Medimix,2
28086,sales,04-Jun-24,C2,A1,Hamam,4
28087,sales,04-Jun-24,C2,A2,LUX,7
28088,sales,04-Jun-24,C2,A3,Park Avenue,5
28089,sales,04-Jun-24,C2,A4,Cinthol,10
28090,sales,04-Jun-24,C2,A5,Dove,8
28091,sales,04-Jun-24,C2,A6,Medimix,2
28092,sales,04-Jun-24,C3,A1,Hamam,3
28093,sales,04-Jun-24,C3,A2,LUX,6
28094,sales,04-Jun-24,C3,A3,Park Avenue,7
28095,sales,04-Jun-24,C3,A4,Cinthol,4
28096,sales,04-Jun-24,C3,A5,Dove,9
28097,sales,04-Jun-24,C3,A6,Medimix,6
28098,sales,04-Jun-24,C4,A1,Hamam,1
28099,sales,04-Jun-24,C4,A2,LUX,5
28100,sales,04-Jun-24,C4,A3,Park Avenue,8
28101,sales,04-Jun-24,C4,A4,Cinthol,7
28102,sales,04-Jun-24,C4,A5,Dove,2
28103,sales,04-Jun-24,C4,A6,Medimix,3
28104,sales,04-Jun-24,C5,A1,Hamam,7
28105,sales,04-Jun-24,C5,A2,LUX,8
28106,sales,04-Jun-24,C5,A3,Park Avenue,2
28107,sales,04-Jun-24,C5,A4,Cinthol,1
28108,sales,04-Jun-24,C5,A5,Dove,10
28109,sales,04-Jun-24,C5,A6,Medimix,2
28110,sales,04-Jun-24,C6,A1,Hamam,1
28111,sales,04-Jun-24,C6,A2,LUX,8
28112,sales,04-Jun-24,C6,A3,Park Avenue,1
28113,sales,04-Jun-24,C6,A4,Cinthol,2
28114,sales,04-Jun-24,C6,A5,Dove,10
28115,sales,04-Jun-24,C6,A6,Medimix,4
28116,sales,04-Jun-24,C7,A1,Hamam,9
28117,sales,04-Jun-24,C7,A2,LUX,8
28118,sales,04-Jun-24,C7,A3,Park Avenue,1
28119,sales,04-Jun-24,C7,A4,Cinthol,8
28120,sales,04-Jun-24,C7,A5,Dove,1
28121,sales,04-Jun-24,C7,A6,Medimix,8
28122,sales,04-Jun-24,C8,A1,Hamam,2
28123,sales,04-Jun-24,C8,A2,LUX,2
28124,sales,04-Jun-24,C8,A3,Park Avenue,3
28125,sales,04-Jun-24,C8,A4,Cinthol,1
28126,sales,04-Jun-24,C8,A5,Dove,3
28127,sales,04-Jun-24,C8,A6,Medimix,1
28128,sales,04-Jun-24,C9,A1,Hamam,7
28129,sales,04-Jun-24,C9,A2,LUX,2
28130,sales,04-Jun-24,C9,A3,Park Avenue,10
28131,sales,04-Jun-24,C9,A4,Cinthol,4
28132,sales,04-Jun-24,C9,A5,Dove,5
28133,sales,04-Jun-24,C9,A6,Medimix,6
28134,sales,05-Jun-24,C1,A1,Hamam,9
28135,sales,05-Jun-24,C1,A2,LUX,9
28136,sales,05-Jun-24,C1,A3,Park Avenue,7
28137,sales,05-Jun-24,C1,A4,Cinthol,3
28138,sales,05-Jun-24,C1,A5,Dove,10
28139,sales,05-Jun-24,C1,A6,Medimix,2
28140,sales,05-Jun-24,C2,A1,Hamam,3
28141,sales,05-Jun-24,C2,A2,LUX,2
28142,sales,05-Jun-24,C2,A3,Park Avenue,2
28143,sales,05-Jun-24,C2,A4,Cinthol,10
28144,sales,05-Jun-24,C2,A5,Dove,1
28145,sales,05-Jun-24,C2,A6,Medimix,1
28146,sales,05-Jun-24,C3,A1,Hamam,1
28147,sales,05-Jun-24,C3,A2,LUX,8
28148,sales,05-Jun-24,C3,A3,Park Avenue,1
28149,sales,05-Jun-24,C3,A4,Cinthol,9
28150,sales,05-Jun-24,C3,A5,Dove,6
28151,sales,05-Jun-24,C3,A6,Medimix,4
28152,sales,05-Jun-24,C4,A1,Hamam,9
28153,sales,05-Jun-24,C4,A2,LUX,8
28154,sales,05-Jun-24,C4,A3,Park Avenue,4
28155,sales,05-Jun-24,C4,A4,Cinthol,10
28156,sales,05-Jun-24,C4,A5,Dove,5
28157,sales,05-Jun-24,C4,A6,Medimix,3
28158,sales,05-Jun-24,C5,A1,Hamam,1
28159,sales,05-Jun-24,C5,A2,LUX,3
28160,sales,05-Jun-24,C5,A3,Park Avenue,10
28161,sales,05-Jun-24,C5,A4,Cinthol,9
28162,sales,05-Jun-24,C5,A5,Dove,2
28163,sales,05-Jun-24,C5,A6,Medimix,4
28164,sales,05-Jun-24,C6,A1,Hamam,3
28165,sales,05-Jun-24,C6,A2,LUX,9
28166,sales,05-Jun-24,C6,A3,Park Avenue,1
28167,sales,05-Jun-24,C6,A4,Cinthol,4
28168,sales,05-Jun-24,C6,A5,Dove,5
28169,sales,05-Jun-24,C6,A6,Medimix,3
28170,sales,05-Jun-24,C7,A1,Hamam,2
28171,sales,05-Jun-24,C7,A2,LUX,9
28172,sales,05-Jun-24,C7,A3,Park Avenue,8
28173,sales,05-Jun-24,C7,A4,Cinthol,4
28174,sales,05-Jun-24,C7,A5,Dove,2
28175,sales,05-Jun-24,C7,A6,Medimix,5
28176,sales,05-Jun-24,C8,A1,Hamam,9
28177,sales,05-Jun-24,C8,A2,LUX,8
28178,sales,05-Jun-24,C8,A3,Park Avenue,1
28179,sales,05-Jun-24,C8,A4,Cinthol,3
28180,sales,05-Jun-24,C8,A5,Dove,4
28181,sales,05-Jun-24,C8,A6,Medimix,8
28182,sales,05-Jun-24,C9,A1,Hamam,5
28183,sales,05-Jun-24,C9,A2,LUX,5
28184,sales,05-Jun-24,C9,A3,Park Avenue,8
28185,sales,05-Jun-24,C9,A4,Cinthol,3
28186,sales,05-Jun-24,C9,A5,Dove,7
28187,sales,05-Jun-24,C9,A6,Medimix,2
28188,sales,06-Jun-24,C1,A1,Hamam,7
28189,sales,06-Jun-24,C1,A2,LUX,8
28190,sales,06-Jun-24,C1,A3,Park Avenue,6
28191,sales,06-Jun-24,C1,A4,Cinthol,8
28192,sales,06-Jun-24,C1,A5,Dove,8
28193,sales,06-Jun-24,C1,A6,Medimix,2
28194,sales,06-Jun-24,C2,A1,Hamam,9
28195,sales,06-Jun-24,C2,A2,LUX,2
28196,sales,06-Jun-24,C2,A3,Park Avenue,4
28197,sales,06-Jun-24,C2,A4,Cinthol,4
28198,sales,06-Jun-24,C2,A5,Dove,5
28199,sales,06-Jun-24,C2,A6,Medimix,2
28200,sales,06-Jun-24,C3,A1,Hamam,3
28201,sales,06-Jun-24,C3,A2,LUX,1
28202,sales,06-Jun-24,C3,A3,Park Avenue,3
28203,sales,06-Jun-24,C3,A4,Cinthol,2
28204,sales,06-Jun-24,C3,A5,Dove,6
28205,sales,06-Jun-24,C3,A6,Medimix,4
28206,sales,06-Jun-24,C4,A1,Hamam,5
28207,sales,06-Jun-24,C4,A2,LUX,4
28208,sales,06-Jun-24,C4,A3,Park Avenue,3
28209,sales,06-Jun-24,C4,A4,Cinthol,10
28210,sales,06-Jun-24,C4,A5,Dove,6
28211,sales,06-Jun-24,C4,A6,Medimix,3
28212,sales,06-Jun-24,C5,A1,Hamam,9
28213,sales,06-Jun-24,C5,A2,LUX,3
28214,sales,06-Jun-24,C5,A3,Park Avenue,10
28215,sales,06-Jun-24,C5,A4,Cinthol,1
28216,sales,06-Jun-24,C5,A5,Dove,3
28217,sales,06-Jun-24,C5,A6,Medimix,7
28218,sales,06-Jun-24,C6,A1,Hamam,1
28219,sales,06-Jun-24,C6,A2,LUX,10
28220,sales,06-Jun-24,C6,A3,Park Avenue,10
28221,sales,06-Jun-24,C6,A4,Cinthol,9
28222,sales,06-Jun-24,C6,A5,Dove,10
28223,sales,06-Jun-24,C6,A6,Medimix,1
28224,sales,06-Jun-24,C7,A1,Hamam,3
28225,sales,06-Jun-24,C7,A2,LUX,10
28226,sales,06-Jun-24,C7,A3,Park Avenue,4
28227,sales,06-Jun-24,C7,A4,Cinthol,3
28228,sales,06-Jun-24,C7,A5,Dove,7
28229,sales,06-Jun-24,C7,A6,Medimix,7
28230,sales,06-Jun-24,C8,A1,Hamam,10
28231,sales,06-Jun-24,C8,A2,LUX,3
28232,sales,06-Jun-24,C8,A3,Park Avenue,3
28233,sales,06-Jun-24,C8,A4,Cinthol,4
28234,sales,06-Jun-24,C8,A5,Dove,7
28235,sales,06-Jun-24,C8,A6,Medimix,10
28236,sales,06-Jun-24,C9,A1,Hamam,10
28237,sales,06-Jun-24,C9,A2,LUX,10
28238,sales,06-Jun-24,C9,A3,Park Avenue,9
28239,sales,06-Jun-24,C9,A4,Cinthol,5
28240,sales,06-Jun-24,C9,A5,Dove,5
28241,sales,06-Jun-24,C9,A6,Medimix,1
28242,sales,07-Jun-24,C1,A1,Hamam,7
28243,sales,07-Jun-24,C1,A2,LUX,6
28244,sales,07-Jun-24,C1,A3,Park Avenue,8
28245,sales,07-Jun-24,C1,A4,Cinthol,1
28246,sales,07-Jun-24,C1,A5,Dove,9
28247,sales,07-Jun-24,C1,A6,Medimix,6
28248,sales,07-Jun-24,C2,A1,Hamam,7
28249,sales,07-Jun-24,C2,A2,LUX,9
28250,sales,07-Jun-24,C2,A3,Park Avenue,4
28251,sales,07-Jun-24,C2,A4,Cinthol,5
28252,sales,07-Jun-24,C2,A5,Dove,1
28253,sales,07-Jun-24,C2,A6,Medimix,9
28254,sales,07-Jun-24,C3,A1,Hamam,9
28255,sales,07-Jun-24,C3,A2,LUX,4
28256,sales,07-Jun-24,C3,A3,Park Avenue,10
28257,sales,07-Jun-24,C3,A4,Cinthol,2
28258,sales,07-Jun-24,C3,A5,Dove,7
28259,sales,07-Jun-24,C3,A6,Medimix,6
28260,sales,07-Jun-24,C4,A1,Hamam,3
28261,sales,07-Jun-24,C4,A2,LUX,2
28262,sales,07-Jun-24,C4,A3,Park Avenue,8
28263,sales,07-Jun-24,C4,A4,Cinthol,4
28264,sales,07-Jun-24,C4,A5,Dove,3
28265,sales,07-Jun-24,C4,A6,Medimix,10
28266,sales,07-Jun-24,C5,A1,Hamam,7
28267,sales,07-Jun-24,C5,A2,LUX,3
28268,sales,07-Jun-24,C5,A3,Park Avenue,2
28269,sales,07-Jun-24,C5,A4,Cinthol,9
28270,sales,07-Jun-24,C5,A5,Dove,6
28271,sales,07-Jun-24,C5,A6,Medimix,2
28272,sales,07-Jun-24,C6,A1,Hamam,7
28273,sales,07-Jun-24,C6,A2,LUX,4
28274,sales,07-Jun-24,C6,A3,Park Avenue,7
28275,sales,07-Jun-24,C6,A4,Cinthol,2
28276,sales,07-Jun-24,C6,A5,Dove,3
28277,sales,07-Jun-24,C6,A6,Medimix,7
28278,sales,07-Jun-24,C7,A1,Hamam,2
28279,sales,07-Jun-24,C7,A2,LUX,5
28280,sales,07-Jun-24,C7,A3,Park Avenue,1
28281,sales,07-Jun-24,C7,A4,Cinthol,7
28282,sales,07-Jun-24,C7,A5,Dove,1
28283,sales,07-Jun-24,C7,A6,Medimix,1
28284,sales,07-Jun-24,C8,A1,Hamam,9
28285,sales,07-Jun-24,C8,A2,LUX,5
28286,sales,07-Jun-24,C8,A3,Park Avenue,1
28287,sales,07-Jun-24,C8,A4,Cinthol,10
28288,sales,07-Jun-24,C8,A5,Dove,9
28289,sales,07-Jun-24,C8,A6,Medimix,10
28290,sales,07-Jun-24,C9,A1,Hamam,6
28291,sales,07-Jun-24,C9,A2,LUX,9
28292,sales,07-Jun-24,C9,A3,Park Avenue,4
28293,sales,07-Jun-24,C9,A4,Cinthol,9
28294,sales,07-Jun-24,C9,A5,Dove,5
28295,sales,07-Jun-24,C9,A6,Medimix,3
28296,sales,08-Jun-24,C1,A1,Hamam,2
28297,sales,08-Jun-24,C1,A2,LUX,4
28298,sales,08-Jun-24,C1,A3,Park Avenue,2
28299,sales,08-Jun-24,C1,A4,Cinthol,1
28300,sales,08-Jun-24,C1,A5,Dove,5
28301,sales,08-Jun-24,C1,A6,Medimix,5
28302,sales,08-Jun-24,C2,A1,Hamam,2
28303,sales,08-Jun-24,C2,A2,LUX,2
28304,sales,08-Jun-24,C2,A3,Park Avenue,9
28305,sales,08-Jun-24,C2,A4,Cinthol,2
28306,sales,08-Jun-24,C2,A5,Dove,1
28307,sales,08-Jun-24,C2,A6,Medimix,7
28308,sales,08-Jun-24,C3,A1,Hamam,9
28309,sales,08-Jun-24,C3,A2,LUX,4
28310,sales,08-Jun-24,C3,A3,Park Avenue,5
28311,sales,08-Jun-24,C3,A4,Cinthol,8
28312,sales,08-Jun-24,C3,A5,Dove,8
28313,sales,08-Jun-24,C3,A6,Medimix,3
28314,sales,08-Jun-24,C4,A1,Hamam,6
28315,sales,08-Jun-24,C4,A2,LUX,9
28316,sales,08-Jun-24,C4,A3,Park Avenue,2
28317,sales,08-Jun-24,C4,A4,Cinthol,4
28318,sales,08-Jun-24,C4,A5,Dove,3
28319,sales,08-Jun-24,C4,A6,Medimix,2
28320,sales,08-Jun-24,C5,A1,Hamam,7
28321,sales,08-Jun-24,C5,A2,LUX,10
28322,sales,08-Jun-24,C5,A3,Park Avenue,10
28323,sales,08-Jun-24,C5,A4,Cinthol,9
28324,sales,08-Jun-24,C5,A5,Dove,6
28325,sales,08-Jun-24,C5,A6,Medimix,6
28326,sales,08-Jun-24,C6,A1,Hamam,9
28327,sales,08-Jun-24,C6,A2,LUX,1
28328,sales,08-Jun-24,C6,A3,Park Avenue,10
28329,sales,08-Jun-24,C6,A4,Cinthol,1
28330,sales,08-Jun-24,C6,A5,Dove,2
28331,sales,08-Jun-24,C6,A6,Medimix,7
28332,sales,08-Jun-24,C7,A1,Hamam,10
28333,sales,08-Jun-24,C7,A2,LUX,6
28334,sales,08-Jun-24,C7,A3,Park Avenue,3
28335,sales,08-Jun-24,C7,A4,Cinthol,2
28336,sales,08-Jun-24,C7,A5,Dove,8
28337,sales,08-Jun-24,C7,A6,Medimix,9
28338,sales,08-Jun-24,C8,A1,Hamam,3
28339,sales,08-Jun-24,C8,A2,LUX,1
28340,sales,08-Jun-24,C8,A3,Park Avenue,6
28341,sales,08-Jun-24,C8,A4,Cinthol,7
28342,sales,08-Jun-24,C8,A5,Dove,8
28343,sales,08-Jun-24,C8,A6,Medimix,1
28344,sales,08-Jun-24,C9,A1,Hamam,5
28345,sales,08-Jun-24,C9,A2,LUX,6
28346,sales,08-Jun-24,C9,A3,Park Avenue,8
28347,sales,08-Jun-24,C9,A4,Cinthol,1
28348,sales,08-Jun-24,C9,A5,Dove,8
28349,sales,08-Jun-24,C9,A6,Medimix,10
28350,sales,09-Jun-24,C1,A1,Hamam,9
28351,sales,09-Jun-24,C1,A2,LUX,8
28352,sales,09-Jun-24,C1,A3,Park Avenue,4
28353,sales,09-Jun-24,C1,A4,Cinthol,4
28354,sales,09-Jun-24,C1,A5,Dove,9
28355,sales,09-Jun-24,C1,A6,Medimix,10
28356,sales,09-Jun-24,C2,A1,Hamam,8
28357,sales,09-Jun-24,C2,A2,LUX,9
28358,sales,09-Jun-24,C2,A3,Park Avenue,10
28359,sales,09-Jun-24,C2,A4,Cinthol,5
28360,sales,09-Jun-24,C2,A5,Dove,2
28361,sales,09-Jun-24,C2,A6,Medimix,2
28362,sales,09-Jun-24,C3,A1,Hamam,10
28363,sales,09-Jun-24,C3,A2,LUX,1
28364,sales,09-Jun-24,C3,A3,Park Avenue,3
28365,sales,09-Jun-24,C3,A4,Cinthol,7
28366,sales,09-Jun-24,C3,A5,Dove,7
28367,sales,09-Jun-24,C3,A6,Medimix,5
28368,sales,09-Jun-24,C4,A1,Hamam,6
28369,sales,09-Jun-24,C4,A2,LUX,6
28370,sales,09-Jun-24,C4,A3,Park Avenue,5
28371,sales,09-Jun-24,C4,A4,Cinthol,10
28372,sales,09-Jun-24,C4,A5,Dove,4
28373,sales,09-Jun-24,C4,A6,Medimix,4
28374,sales,09-Jun-24,C5,A1,Hamam,7
28375,sales,09-Jun-24,C5,A2,LUX,7
28376,sales,09-Jun-24,C5,A3,Park Avenue,6
28377,sales,09-Jun-24,C5,A4,Cinthol,6
28378,sales,09-Jun-24,C5,A5,Dove,10
28379,sales,09-Jun-24,C5,A6,Medimix,4
28380,sales,09-Jun-24,C6,A1,Hamam,2
28381,sales,09-Jun-24,C6,A2,LUX,10
28382,sales,09-Jun-24,C6,A3,Park Avenue,3
28383,sales,09-Jun-24,C6,A4,Cinthol,3
28384,sales,09-Jun-24,C6,A5,Dove,8
28385,sales,09-Jun-24,C6,A6,Medimix,2
28386,sales,09-Jun-24,C7,A1,Hamam,7
28387,sales,09-Jun-24,C7,A2,LUX,1
28388,sales,09-Jun-24,C7,A3,Park Avenue,4
28389,sales,09-Jun-24,C7,A4,Cinthol,3
28390,sales,09-Jun-24,C7,A5,Dove,6
28391,sales,09-Jun-24,C7,A6,Medimix,6
28392,sales,09-Jun-24,C8,A1,Hamam,7
28393,sales,09-Jun-24,C8,A2,LUX,7
28394,sales,09-Jun-24,C8,A3,Park Avenue,3
28395,sales,09-Jun-24,C8,A4,Cinthol,3
28396,sales,09-Jun-24,C8,A5,Dove,1
28397,sales,09-Jun-24,C8,A6,Medimix,1
28398,sales,09-Jun-24,C9,A1,Hamam,1
28399,sales,09-Jun-24,C9,A2,LUX,6
28400,sales,09-Jun-24,C9,A3,Park Avenue,2
28401,sales,09-Jun-24,C9,A4,Cinthol,9
28402,sales,09-Jun-24,C9,A5,Dove,1
28403,sales,09-Jun-24,C9,A6,Medimix,1
28404,sales,10-Jun-24,C1,A1,Hamam,3
28405,sales,10-Jun-24,C1,A2,LUX,8
28406,sales,10-Jun-24,C1,A3,Park Avenue,8
28407,sales,10-Jun-24,C1,A4,Cinthol,10
28408,sales,10-Jun-24,C1,A5,Dove,2
28409,sales,10-Jun-24,C1,A6,Medimix,9
28410,sales,10-Jun-24,C2,A1,Hamam,3
28411,sales,10-Jun-24,C2,A2,LUX,7
28412,sales,10-Jun-24,C2,A3,Park Avenue,3
28413,sales,10-Jun-24,C2,A4,Cinthol,4
28414,sales,10-Jun-24,C2,A5,Dove,8
28415,sales,10-Jun-24,C2,A6,Medimix,3
28416,sales,10-Jun-24,C3,A1,Hamam,9
28417,sales,10-Jun-24,C3,A2,LUX,2
28418,sales,10-Jun-24,C3,A3,Park Avenue,7
28419,sales,10-Jun-24,C3,A4,Cinthol,10
28420,sales,10-Jun-24,C3,A5,Dove,3
28421,sales,10-Jun-24,C3,A6,Medimix,5
28422,sales,10-Jun-24,C4,A1,Hamam,8
28423,sales,10-Jun-24,C4,A2,LUX,4
28424,sales,10-Jun-24,C4,A3,Park Avenue,4
28425,sales,10-Jun-24,C4,A4,Cinthol,3
28426,sales,10-Jun-24,C4,A5,Dove,2
28427,sales,10-Jun-24,C4,A6,Medimix,5
28428,sales,10-Jun-24,C5,A1,Hamam,4
28429,sales,10-Jun-24,C5,A2,LUX,4
28430,sales,10-Jun-24,C5,A3,Park Avenue,8
28431,sales,10-Jun-24,C5,A4,Cinthol,1
28432,sales,10-Jun-24,C5,A5,Dove,1
28433,sales,10-Jun-24,C5,A6,Medimix,7
28434,sales,10-Jun-24,C6,A1,Hamam,4
28435,sales,10-Jun-24,C6,A2,LUX,10
28436,sales,10-Jun-24,C6,A3,Park Avenue,3
28437,sales,10-Jun-24,C6,A4,Cinthol,7
28438,sales,10-Jun-24,C6,A5,Dove,8
28439,sales,10-Jun-24,C6,A6,Medimix,2
28440,sales,10-Jun-24,C7,A1,Hamam,4
28441,sales,10-Jun-24,C7,A2,LUX,1
28442,sales,10-Jun-24,C7,A3,Park Avenue,4
28443,sales,10-Jun-24,C7,A4,Cinthol,7
28444,sales,10-Jun-24,C7,A5,Dove,4
28445,sales,10-Jun-24,C7,A6,Medimix,4
28446,sales,10-Jun-24,C8,A1,Hamam,3
28447,sales,10-Jun-24,C8,A2,LUX,1
28448,sales,10-Jun-24,C8,A3,Park Avenue,9
28449,sales,10-Jun-24,C8,A4,Cinthol,3
28450,sales,10-Jun-24,C8,A5,Dove,5
28451,sales,10-Jun-24,C8,A6,Medimix,7
28452,sales,10-Jun-24,C9,A1,Hamam,3
28453,sales,10-Jun-24,C9,A2,LUX,6
28454,sales,10-Jun-24,C9,A3,Park Avenue,3
28455,sales,10-Jun-24,C9,A4,Cinthol,4
28456,sales,10-Jun-24,C9,A5,Dove,1
28457,sales,10-Jun-24,C9,A6,Medimix,1
28458,sales,11-Jun-24,C1,A1,Hamam,6
28459,sales,11-Jun-24,C1,A2,LUX,6
28460,sales,11-Jun-24,C1,A3,Park Avenue,5
28461,sales,11-Jun-24,C1,A4,Cinthol,3
28462,sales,11-Jun-24,C1,A5,Dove,10
28463,sales,11-Jun-24,C1,A6,Medimix,10
28464,sales,11-Jun-24,C2,A1,Hamam,5
28465,sales,11-Jun-24,C2,A2,LUX,2
28466,sales,11-Jun-24,C2,A3,Park Avenue,1
28467,sales,11-Jun-24,C2,A4,Cinthol,1
28468,sales,11-Jun-24,C2,A5,Dove,1
28469,sales,11-Jun-24,C2,A6,Medimix,3
28470,sales,11-Jun-24,C3,A1,Hamam,7
28471,sales,11-Jun-24,C3,A2,LUX,9
28472,sales,11-Jun-24,C3,A3,Park Avenue,1
28473,sales,11-Jun-24,C3,A4,Cinthol,7
28474,sales,11-Jun-24,C3,A5,Dove,4
28475,sales,11-Jun-24,C3,A6,Medimix,7
28476,sales,11-Jun-24,C4,A1,Hamam,2
28477,sales,11-Jun-24,C4,A2,LUX,5
28478,sales,11-Jun-24,C4,A3,Park Avenue,5
28479,sales,11-Jun-24,C4,A4,Cinthol,7
28480,sales,11-Jun-24,C4,A5,Dove,3
28481,sales,11-Jun-24,C4,A6,Medimix,3
28482,sales,11-Jun-24,C5,A1,Hamam,5
28483,sales,11-Jun-24,C5,A2,LUX,7
28484,sales,11-Jun-24,C5,A3,Park Avenue,8
28485,sales,11-Jun-24,C5,A4,Cinthol,5
28486,sales,11-Jun-24,C5,A5,Dove,9
28487,sales,11-Jun-24,C5,A6,Medimix,10
28488,sales,11-Jun-24,C6,A1,Hamam,10
28489,sales,11-Jun-24,C6,A2,LUX,5
28490,sales,11-Jun-24,C6,A3,Park Avenue,8
28491,sales,11-Jun-24,C6,A4,Cinthol,7
28492,sales,11-Jun-24,C6,A5,Dove,9
28493,sales,11-Jun-24,C6,A6,Medimix,8
28494,sales,11-Jun-24,C7,A1,Hamam,2
28495,sales,11-Jun-24,C7,A2,LUX,3
28496,sales,11-Jun-24,C7,A3,Park Avenue,3
28497,sales,11-Jun-24,C7,A4,Cinthol,8
28498,sales,11-Jun-24,C7,A5,Dove,2
28499,sales,11-Jun-24,C7,A6,Medimix,8
28500,sales,11-Jun-24,C8,A1,Hamam,4
28501,sales,11-Jun-24,C8,A2,LUX,9
28502,sales,11-Jun-24,C8,A3,Park Avenue,5
28503,sales,11-Jun-24,C8,A4,Cinthol,10
28504,sales,11-Jun-24,C8,A5,Dove,9
28505,sales,11-Jun-24,C8,A6,Medimix,5
28506,sales,11-Jun-24,C9,A1,Hamam,5
28507,sales,11-Jun-24,C9,A2,LUX,8
28508,sales,11-Jun-24,C9,A3,Park Avenue,1
28509,sales,11-Jun-24,C9,A4,Cinthol,5
28510,sales,11-Jun-24,C9,A5,Dove,10
28511,sales,11-Jun-24,C9,A6,Medimix,2
28512,sales,12-Jun-24,C1,A1,Hamam,7
28513,sales,12-Jun-24,C1,A2,LUX,4
28514,sales,12-Jun-24,C1,A3,Park Avenue,8
28515,sales,12-Jun-24,C1,A4,Cinthol,8
28516,sales,12-Jun-24,C1,A5,Dove,6
28517,sales,12-Jun-24,C1,A6,Medimix,8
28518,sales,12-Jun-24,C2,A1,Hamam,6
28519,sales,12-Jun-24,C2,A2,LUX,6
28520,sales,12-Jun-24,C2,A3,Park Avenue,4
28521,sales,12-Jun-24,C2,A4,Cinthol,10
28522,sales,12-Jun-24,C2,A5,Dove,1
28523,sales,12-Jun-24,C2,A6,Medimix,2
28524,sales,12-Jun-24,C3,A1,Hamam,9
28525,sales,12-Jun-24,C3,A2,LUX,5
28526,sales,12-Jun-24,C3,A3,Park Avenue,7
28527,sales,12-Jun-24,C3,A4,Cinthol,7
28528,sales,12-Jun-24,C3,A5,Dove,3
28529,sales,12-Jun-24,C3,A6,Medimix,6
28530,sales,12-Jun-24,C4,A1,Hamam,3
28531,sales,12-Jun-24,C4,A2,LUX,9
28532,sales,12-Jun-24,C4,A3,Park Avenue,2
28533,sales,12-Jun-24,C4,A4,Cinthol,5
28534,sales,12-Jun-24,C4,A5,Dove,2
28535,sales,12-Jun-24,C4,A6,Medimix,6
28536,sales,12-Jun-24,C5,A1,Hamam,10
28537,sales,12-Jun-24,C5,A2,LUX,3
28538,sales,12-Jun-24,C5,A3,Park Avenue,5
28539,sales,12-Jun-24,C5,A4,Cinthol,5
28540,sales,12-Jun-24,C5,A5,Dove,7
28541,sales,12-Jun-24,C5,A6,Medimix,6
28542,sales,12-Jun-24,C6,A1,Hamam,5
28543,sales,12-Jun-24,C6,A2,LUX,7
28544,sales,12-Jun-24,C6,A3,Park Avenue,10
28545,sales,12-Jun-24,C6,A4,Cinthol,7
28546,sales,12-Jun-24,C6,A5,Dove,1
28547,sales,12-Jun-24,C6,A6,Medimix,5
28548,sales,12-Jun-24,C7,A1,Hamam,1
28549,sales,12-Jun-24,C7,A2,LUX,2
