Transaction,Date,Customer,Item_Code,Brand,Qty,Unit_Price,Total_Price,Stock_Remaining
sales,25-Oct-24,C6,A4,Cinthol,6,10,60,13021
sales,25-Oct-24,C6,A5,Dove,5,10,50,13202
sales,25-Oct-24,C6,A6,Medimix,2,10,20,13292
sales,25-Oct-24,C7,A1,Hamam,8,10,80,13429
sales,25-Oct-24,C7,A2,LUX,1,10,10,13112
sales,25-Oct-24,C7,A3,Park Avenue,9,10,90,13021
sales,25-Oct-24,C7,A4,Cinthol,6,10,60,13015
sales,25-Oct-24,C7,A5,Dove,2,10,20,13200
sales,25-Oct-24,C7,A6,Medimix,1,10,10,13291
sales,25-Oct-24,C8,A1,Hamam,7,10,70,13422
sales,25-Oct-24,C8,A2,LUX,4,10,40,13108
sales,25-Oct-24,C8,A3,Park Avenue,8,10,80,13013
sales,25-Oct-24,C8,A4,Cinthol,9,10,90,13006
sales,25-Oct-24,C8,A5,Dove,8,10,80,13192
sales,25-Oct-24,C8,A6,Medimix,4,10,40,13287
sales,25-Oct-24,C9,A1,Hamam,10,10,100,13412
sales,25-Oct-24,C9,A2,LUX,3,10,30,13105
sales,25-Oct-24,C9,A3,Park Avenue,7,10,70,13006
sales,25-Oct-24,C9,A4,Cinthol,6,10,60,13000
sales,25-Oct-24,C9,A5,Dove,5,10,50,13187
sales,25-Oct-24,C9,A6,Medimix,3,10,30,13284
sales,26-Oct-24,C1,A1,Hamam,2,10,20,13410
sales,26-Oct-24,C1,A2,LUX,1,10,10,13104
sales,26-Oct-24,C1,A3,Park Avenue,1,10,10,13005
sales,26-Oct-24,C1,A4,Cinthol,1,10,10,12999
sales,26-Oct-24,C1,A5,Dove,6,10,60,13181
sales,26-Oct-24,C1,A6,Medimix,5,10,50,13279
sales,26-Oct-24,C2,A1,Hamam,4,10,40,13406
sales,26-Oct-24,C2,A2,LUX,6,10,60,13098
sales,26-Oct-24,C2,A3,Park Avenue,10,10,100,12995
sales,26-Oct-24,C2,A4,Cinthol,8,10,80,12991
sales,26-Oct-24,C2,A5,Dove,9,10,90,13172
sales,26-Oct-24,C2,A6,Medimix,3,10,30,13276
sales,26-Oct-24,C3,A1,Hamam,4,10,40,13402
sales,26-Oct-24,C3,A2,LUX,5,10,50,13093
sales,26-Oct-24,C3,A3,Park Avenue,6,10,60,12989
sales,26-Oct-24,C3,A4,Cinthol,10,10,100,12981
sales,26-Oct-24,C3,A5,Dove,8,10,80,13164
sales,26-Oct-24,C3,A6,Medimix,4,10,40,13272
sales,26-Oct-24,C4,A1,Hamam,6,10,60,13396
sales,26-Oct-24,C4,A2,LUX,4,10,40,13089
sales,26-Oct-24,C4,A3,Park Avenue,7,10,70,12982
sales,26-Oct-24,C4,A4,Cinthol,10,10,100,12971
sales,26-Oct-24,C4,A5,Dove,5,10,50,13159
sales,26-Oct-24,C4,A6,Medimix,4,10,40,13268
sales,26-Oct-24,C5,A1,Hamam,10,10,100,13386
sales,26-Oct-24,C5,A2,LUX,10,10,100,13079
sales,26-Oct-24,C5,A3,Park Avenue,9,10,90,12973
sales,26-Oct-24,C5,A4,Cinthol,8,10,80,12963
sales,26-Oct-24,C5,A5,Dove,8,10,80,13151
sales,26-Oct-24,C5,A6,Medimix,9,10,90,13259
sales,26-Oct-24,C6,A1,Hamam,2,10,20,13384
sales,26-Oct-24,C6,A2,LUX,10,10,100,13069
sales,26-Oct-24,C6,A3,Park Avenue,6,10,60,12967
sales,26-Oct-24,C6,A4,Cinthol,3,10,30,12960
sales,26-Oct-24,C6,A5,Dove,6,10,60,13145
sales,26-Oct-24,C6,A6,Medimix,3,10,30,13256
sales,26-Oct-24,C7,A1,Hamam,4,10,40,13380
sales,26-Oct-24,C7,A2,LUX,9,10,90,13060
sales,26-Oct-24,C7,A3,Park Avenue,5,10,50,12962
sales,26-Oct-24,C7,A4,Cinthol,1,10,10,12959
sales,26-Oct-24,C7,A5,Dove,7,10,70,13138
sales,26-Oct-24,C7,A6,Medimix,2,10,20,13254
sales,26-Oct-24,C8,A1,Hamam,10,10,100,13370
sales,26-Oct-24,C8,A2,LUX,8,10,80,13052
sales,26-Oct-24,C8,A3,Park Avenue,9,10,90,12953
sales,26-Oct-24,C8,A4,Cinthol,5,10,50,12954
sales,26-Oct-24,C8,A5,Dove,3,10,30,13135
sales,26-Oct-24,C8,A6,Medimix,4,10,40,13250
sales,26-Oct-24,C9,A1,Hamam,5,10,50,13365
sales,26-Oct-24,C9,A2,LUX,3,10,30,13049
sales,26-Oct-24,C9,A3,Park Avenue,10,10,100,12943
sales,26-Oct-24,C9,A4,Cinthol,8,10,80,12946
sales,26-Oct-24,C9,A5,Dove,5,10,50,13130
sales,26-Oct-24,C9,A6,Medimix,4,10,40,13246
sales,27-Oct-24,C1,A1,Hamam,10,10,100,13355
sales,27-Oct-24,C1,A2,LUX,9,10,90,13040
sales,27-Oct-24,C1,A3,Park Avenue,8,10,80,12935
sales,27-Oct-24,C1,A4,Cinthol,2,10,20,12944
sales,27-Oct-24,C1,A5,Dove,9,10,90,13121
sales,27-Oct-24,C1,A6,Medimix,1,10,10,13245
sales,27-Oct-24,C2,A1,Hamam,2,10,20,13353
sales,27-Oct-24,C2,A2,LUX,9,10,90,13031
sales,27-Oct-24,C2,A3,Park Avenue,10,10,100,12925
sales,27-Oct-24,C2,A4,Cinthol,4,10,40,12940
sales,27-Oct-24,C2,A5,Dove,2,10,20,13119
sales,27-Oct-24,C2,A6,Medimix,4,10,40,13241
sales,27-Oct-24,C3,A1,Hamam,2,10,20,13351
sales,27-Oct-24,C3,A2,LUX,10,10,100,13021
sales,27-Oct-24,C3,A3,Park Avenue,4,10,40,12921
sales,27-Oct-24,C3,A4,Cinthol,3,10,30,12937
sales,27-Oct-24,C3,A5,Dove,6,10,60,13113
sales,27-Oct-24,C3,A6,Medimix,9,10,90,13232
sales,27-Oct-24,C4,A1,Hamam,7,10,70,13344
sales,27-Oct-24,C4,A2,LUX,1,10,10,13020
sales,27-Oct-24,C4,A3,Park Avenue,9,10,90,12912
sales,27-Oct-24,C4,A4,Cinthol,4,10,40,12933
sales,27-Oct-24,C4,A5,Dove,2,10,20,13111
sales,27-Oct-24,C4,A6,Medimix,5,10,50,13227
sales,27-Oct-24,C5,A1,Hamam,4,10,40,13340
sales,27-Oct-24,C5,A2,LUX,6,10,60,13014
sales,27-Oct-24,C5,A3,Park Avenue,1,10,10,12911
sales,27-Oct-24,C5,A4,Cinthol,2,10,20,12931
sales,27-Oct-24,C5,A5,Dove,10,10,100,13101
sales,27-Oct-24,C5,A6,Medimix,4,10,40,13223
sales,27-Oct-24,C6,A1,Hamam,10,10,100,13330
sales,27-Oct-24,C6,A2,LUX,2,10,20,13012
sales,27-Oct-24,C6,A3,Park Avenue,10,10,100,12901
sales,27-Oct-24,C6,A4,Cinthol,9,10,90,12922
sales,27-Oct-24,C6,A5,Dove,10,10,100,13091
sales,27-Oct-24,C6,A6,Medimix,7,10,70,13216
sales,27-Oct-24,C7,A1,Hamam,4,10,40,13326
sales,27-Oct-24,C7,A2,LUX,2,10,20,13010
sales,27-Oct-24,C7,A3,Park Avenue,7,10,70,12894
sales,27-Oct-24,C7,A4,Cinthol,5,10,50,12917
sales,27-Oct-24,C7,A5,Dove,4,10,40,13087
sales,27-Oct-24,C7,A6,Medimix,10,10,100,13206
sales,27-Oct-24,C8,A1,Hamam,10,10,100,13316
sales,27-Oct-24,C8,A2,LUX,9,10,90,13001
sales,27-Oct-24,C8,A3,Park Avenue,7,10,70,12887
sales,27-Oct-24,C8,A4,Cinthol,10,10,100,12907
sales,27-Oct-24,C8,A5,Dove,7,10,70,13080
sales,27-Oct-24,C8,A6,Medimix,9,10,90,13197
sales,27-Oct-24,C9,A1,Hamam,7,10,70,13309
sales,27-Oct-24,C9,A2,LUX,2,10,20,12999
sales,27-Oct-24,C9,A3,Park Avenue,8,10,80,12879
sales,27-Oct-24,C9,A4,Cinthol,1,10,10,12906
sales,27-Oct-24,C9,A5,Dove,9,10,90,13071
sales,27-Oct-24,C9,A6,Medimix,10,10,100,13187
sales,28-Oct-24,C1,A1,Hamam,6,10,60,13303
sales,28-Oct-24,C1,A2,LUX,9,10,90,12990
sales,28-Oct-24,C1,A3,Park Avenue,8,10,80,12871
sales,28-Oct-24,C1,A4,Cinthol,8,10,80,12898
sales,28-Oct-24,C1,A5,Dove,2,10,20,13069
sales,28-Oct-24,C1,A6,Medimix,4,10,40,13183
sales,28-Oct-24,C2,A1,Hamam,10,10,100,13293
sales,28-Oct-24,C2,A2,LUX,6,10,60,12984
sales,28-Oct-24,C2,A3,Park Avenue,4,10,40,12867
sales,28-Oct-24,C2,A4,Cinthol,7,10,70,12891
sales,28-Oct-24,C2,A5,Dove,6,10,60,13063
sales,28-Oct-24,C2,A6,Medimix,9,10,90,13174
sales,28-Oct-24,C3,A1,Hamam,5,10,50,13288
sales,28-Oct-24,C3,A2,LUX,5,10,50,12979
sales,28-Oct-24,C3,A3,Park Avenue,4,10,40,12863
sales,28-Oct-24,C3,A4,Cinthol,7,10,70,12884
sales,28-Oct-24,C3,A5,Dove,4,10,40,13059
sales,28-Oct-24,C3,A6,Medimix,6,10,60,13168
sales,28-Oct-24,C4,A1,Hamam,9,10,90,13279
sales,28-Oct-24,C4,A2,LUX,9,10,90,12970
sales,28-Oct-24,C4,A3,Park Avenue,4,10,40,12859
sales,28-Oct-24,C4,A4,Cinthol,1,10,10,12883
sales,28-Oct-24,C4,A5,Dove,8,10,80,13051
sales,28-Oct-24,C4,A6,Medimix,6,10,60,13162
sales,28-Oct-24,C5,A1,Hamam,2,10,20,13277
sales,28-Oct-24,C5,A2,LUX,7,10,70,12963
sales,28-Oct-24,C5,A3,Park Avenue,1,10,10,12858
sales,28-Oct-24,C5,A4,Cinthol,6,10,60,12877
sales,28-Oct-24,C5,A5,Dove,9,10,90,13042
sales,28-Oct-24,C5,A6,Medimix,6,10,60,13156
sales,28-Oct-24,C6,A1,Hamam,10,10,100,13267
sales,28-Oct-24,C6,A2,LUX,4,10,40,12959
sales,28-Oct-24,C6,A3,Park Avenue,2,10,20,12856
sales,28-Oct-24,C6,A4,Cinthol,2,10,20,12875
sales,28-Oct-24,C6,A5,Dove,2,10,20,13040
sales,28-Oct-24,C6,A6,Medimix,6,10,60,13150
sales,28-Oct-24,C7,A1,Hamam,7,10,70,13260
sales,28-Oct-24,C7,A2,LUX,1,10,10,12958
sales,28-Oct-24,C7,A3,Park Avenue,9,10,90,12847
sales,28-Oct-24,C7,A4,Cinthol,8,10,80,12867
sales,28-Oct-24,C7,A5,Dove,5,10,50,13035
sales,28-Oct-24,C7,A6,Medimix,4,10,40,13146
sales,28-Oct-24,C8,A1,Hamam,6,10,60,13254
sales,28-Oct-24,C8,A2,LUX,1,10,10,12957
sales,28-Oct-24,C8,A3,Park Avenue,10,10,100,12837
sales,28-Oct-24,C8,A4,Cinthol,10,10,100,12857
sales,28-Oct-24,C8,A5,Dove,8,10,80,13027
sales,28-Oct-24,C8,A6,Medimix,10,10,100,13136
sales,28-Oct-24,C9,A1,Hamam,6,10,60,13248
sales,28-Oct-24,C9,A2,LUX,6,10,60,12951
sales,28-Oct-24,C9,A3,Park Avenue,1,10,10,12836
sales,28-Oct-24,C9,A4,Cinthol,1,10,10,12856
sales,28-Oct-24,C9,A5,Dove,5,10,50,13022
sales,28-Oct-24,C9,A6,Medimix,5,10,50,13131
sales,29-Oct-24,C1,A1,Hamam,5,10,50,13243
sales,29-Oct-24,C1,A2,LUX,1,10,10,12950
sales,29-Oct-24,C1,A3,Park Avenue,5,10,50,12831
sales,29-Oct-24,C1,A4,Cinthol,1,10,10,12855
sales,29-Oct-24,C1,A5,Dove,2,10,20,13020
sales,29-Oct-24,C1,A6,Medimix,1,10,10,13130
sales,29-Oct-24,C2,A1,Hamam,2,10,20,13241
sales,29-Oct-24,C2,A2,LUX,5,10,50,12945
sales,29-Oct-24,C2,A3,Park Avenue,9,10,90,12822
sales,29-Oct-24,C2,A4,Cinthol,10,10,100,12845
sales,29-Oct-24,C2,A5,Dove,2,10,20,13018
sales,29-Oct-24,C2,A6,Medimix,7,10,70,13123
sales,29-Oct-24,C3,A1,Hamam,10,10,100,13231
sales,29-Oct-24,C3,A2,LUX,5,10,50,12940
sales,29-Oct-24,C3,A3,Park Avenue,7,10,70,12815
sales,29-Oct-24,C3,A4,Cinthol,9,10,90,12836
sales,29-Oct-24,C3,A5,Dove,10,10,100,13008
sales,29-Oct-24,C3,A6,Medimix,6,10,60,13117
sales,29-Oct-24,C4,A1,Hamam,2,10,20,13229
sales,29-Oct-24,C4,A2,LUX,5,10,50,12935
sales,29-Oct-24,C4,A3,Park Avenue,4,10,40,12811
sales,29-Oct-24,C4,A4,Cinthol,7,10,70,12829
sales,29-Oct-24,C4,A5,Dove,1,10,10,13007
sales,29-Oct-24,C4,A6,Medimix,1,10,10,13116
sales,29-Oct-24,C5,A1,Hamam,8,10,80,13221
sales,29-Oct-24,C5,A2,LUX,10,10,100,12925
sales,29-Oct-24,C5,A3,Park Avenue,4,10,40,12807
sales,29-Oct-24,C5,A4,Cinthol,5,10,50,12824
sales,29-Oct-24,C5,A5,Dove,6,10,60,13001
sales,29-Oct-24,C5,A6,Medimix,8,10,80,13108
sales,29-Oct-24,C6,A1,Hamam,10,10,100,13211
sales,29-Oct-24,C6,A2,LUX,5,10,50,12920
sales,29-Oct-24,C6,A3,Park Avenue,6,10,60,12801
sales,29-Oct-24,C6,A4,Cinthol,6,10,60,12818
sales,29-Oct-24,C6,A5,Dove,9,10,90,12992
sales,29-Oct-24,C6,A6,Medimix,1,10,10,13107
sales,29-Oct-24,C7,A1,Hamam,3,10,30,13208
sales,29-Oct-24,C7,A2,LUX,4,10,40,12916
sales,29-Oct-24,C7,A3,Park Avenue,8,10,80,12793
sales,29-Oct-24,C7,A4,Cinthol,3,10,30,12815
sales,29-Oct-24,C7,A5,Dove,1,10,10,12991
sales,29-Oct-24,C7,A6,Medimix,7,10,70,13100
sales,29-Oct-24,C8,A1,Hamam,4,10,40,13204
sales,29-Oct-24,C8,A2,LUX,8,10,80,12908
sales,29-Oct-24,C8,A3,Park Avenue,3,10,30,12790
sales,29-Oct-24,C8,A4,Cinthol,10,10,100,12805
sales,29-Oct-24,C8,A5,Dove,10,10,100,12981
sales,29-Oct-24,C8,A6,Medimix,8,10,80,13092
sales,29-Oct-24,C9,A1,Hamam,2,10,20,13202
sales,29-Oct-24,C9,A2,LUX,8,10,80,12900
sales,29-Oct-24,C9,A3,Park Avenue,6,10,60,12784
sales,29-Oct-24,C9,A4,Cinthol,3,10,30,12802
sales,29-Oct-24,C9,A5,Dove,1,10,10,12980
sales,29-Oct-24,C9,A6,Medimix,7,10,70,13085
sales,30-Oct-24,C1,A1,Hamam,7,10,70,13195
sales,30-Oct-24,C1,A2,LUX,3,10,30,12897
sales,30-Oct-24,C1,A3,Park Avenue,7,10,70,12777
sales,30-Oct-24,C1,A4,Cinthol,10,10,100,12792
sales,30-Oct-24,C1,A5,Dove,7,10,70,12973
sales,30-Oct-24,C1,A6,Medimix,4,10,40,13081
sales,30-Oct-24,C2,A1,Hamam,6,10,60,13189
sales,30-Oct-24,C2,A2,LUX,10,10,100,12887
sales,30-Oct-24,C2,A3,Park Avenue,3,10,30,12774
sales,30-Oct-24,C2,A4,Cinthol,9,10,90,12783
sales,30-Oct-24,C2,A5,Dove,9,10,90,12964
sales,30-Oct-24,C2,A6,Medimix,4,10,40,13077
sales,30-Oct-24,C3,A1,Hamam,4,10,40,13185
sales,30-Oct-24,C3,A2,LUX,4,10,40,12883
sales,30-Oct-24,C3,A3,Park Avenue,6,10,60,12768
sales,30-Oct-24,C3,A4,Cinthol,3,10,30,12780
sales,30-Oct-24,C3,A5,Dove,5,10,50,12959
sales,30-Oct-24,C3,A6,Medimix,4,10,40,13073
sales,30-Oct-24,C4,A1,Hamam,9,10,90,13176
sales,30-Oct-24,C4,A2,LUX,10,10,100,12873
sales,30-Oct-24,C4,A3,Park Avenue,6,10,60,12762
sales,30-Oct-24,C4,A4,Cinthol,10,10,100,12770
sales,30-Oct-24,C4,A5,Dove,5,10,50,12954
sales,30-Oct-24,C4,A6,Medimix,9,10,90,13064
sales,30-Oct-24,C5,A1,Hamam,9,10,90,13167
sales,30-Oct-24,C5,A2,LUX,6,10,60,12867
sales,30-Oct-24,C5,A3,Park Avenue,7,10,70,12755
sales,30-Oct-24,C5,A4,Cinthol,4,10,40,12766
sales,30-Oct-24,C5,A5,Dove,9,10,90,12945
sales,30-Oct-24,C5,A6,Medimix,2,10,20,13062
sales,30-Oct-24,C6,A1,Hamam,4,10,40,13163
sales,30-Oct-24,C6,A2,LUX,8,10,80,12859
sales,30-Oct-24,C6,A3,Park Avenue,8,10,80,12747
sales,30-Oct-24,C6,A4,Cinthol,2,10,20,12764
sales,30-Oct-24,C6,A5,Dove,9,10,90,12936
sales,30-Oct-24,C6,A6,Medimix,5,10,50,13057
sales,30-Oct-24,C7,A1,Hamam,2,10,20,13161
sales,30-Oct-24,C7,A2,LUX,8,10,80,12851
sales,30-Oct-24,C7,A3,Park Avenue,2,10,20,12745
sales,30-Oct-24,C7,A4,Cinthol,4,10,40,12760
sales,30-Oct-24,C7,A5,Dove,5,10,50,12931
sales,30-Oct-24,C7,A6,Medimix,8,10,80,13049
sales,30-Oct-24,C8,A1,Hamam,4,10,40,13157
sales,30-Oct-24,C8,A2,LUX,1,10,10,12850
sales,30-Oct-24,C8,A3,Park Avenue,10,10,100,12735
sales,30-Oct-24,C8,A4,Cinthol,2,10,20,12758
sales,30-Oct-24,C8,A5,Dove,2,10,20,12929
sales,30-Oct-24,C8,A6,Medimix,10,10,100,13039
sales,30-Oct-24,C9,A1,Hamam,1,10,10,13156
sales,30-Oct-24,C9,A2,LUX,6,10,60,12844
sales,30-Oct-24,C9,A3,Park Avenue,7,10,70,12728
sales,30-Oct-24,C9,A4,Cinthol,7,10,70,12751
sales,30-Oct-24,C9,A5,Dove,8,10,80,12921
sales,30-Oct-24,C9,A6,Medimix,8,10,80,13031
sales,31-Oct-24,C1,A1,Hamam,1,10,10,13155
sales,31-Oct-24,C1,A2,LUX,8,10,80,12836
sales,31-Oct-24,C1,A3,Park Avenue,2,10,20,12726
sales,31-Oct-24,C1,A4,Cinthol,10,10,100,12741
sales,31-Oct-24,C1,A5,Dove,1,10,10,12920
sales,31-Oct-24,C1,A6,Medimix,1,10,10,13030
sales,31-Oct-24,C2,A1,Hamam,7,10,70,13148
sales,31-Oct-24,C2,A2,LUX,4,10,40,12832
sales,31-Oct-24,C2,A3,Park Avenue,5,10,50,12721
sales,31-Oct-24,C2,A4,Cinthol,6,10,60,12735
sales,31-Oct-24,C2,A5,Dove,1,10,10,12919
sales,31-Oct-24,C2,A6,Medimix,10,10,100,13020
sales,31-Oct-24,C3,A1,Hamam,2,10,20,13146
sales,31-Oct-24,C3,A2,LUX,4,10,40,12828
sales,31-Oct-24,C3,A3,Park Avenue,10,10,100,12711
sales,31-Oct-24,C3,A4,Cinthol,6,10,60,12729
sales,31-Oct-24,C3,A5,Dove,6,10,60,12913
sales,31-Oct-24,C3,A6,Medimix,9,10,90,13011
sales,31-Oct-24,C4,A1,Hamam,7,10,70,13139
sales,31-Oct-24,C4,A2,LUX,6,10,60,12822
sales,31-Oct-24,C4,A3,Park Avenue,6,10,60,12705
sales,31-Oct-24,C4,A4,Cinthol,6,10,60,12723
sales,31-Oct-24,C4,A5,Dove,9,10,90,12904
sales,31-Oct-24,C4,A6,Medimix,6,10,60,13005
sales,31-Oct-24,C5,A1,Hamam,5,10,50,13134
sales,31-Oct-24,C5,A2,LUX,1,10,10,12821
sales,31-Oct-24,C5,A3,Park Avenue,4,10,40,12701
sales,31-Oct-24,C5,A4,Cinthol,8,10,80,12715
sales,31-Oct-24,C5,A5,Dove,6,10,60,12898
sales,31-Oct-24,C5,A6,Medimix,7,10,70,12998
sales,31-Oct-24,C6,A1,Hamam,7,10,70,13127
sales,31-Oct-24,C6,A2,LUX,1,10,10,12820
sales,31-Oct-24,C6,A3,Park Avenue,3,10,30,12698
sales,31-Oct-24,C6,A4,Cinthol,7,10,70,12708
sales,31-Oct-24,C6,A5,Dove,10,10,100,12888
sales,31-Oct-24,C6,A6,Medimix,7,10,70,12991
sales,31-Oct-24,C7,A1,Hamam,6,10,60,13121
sales,31-Oct-24,C7,A2,LUX,7,10,70,12813
sales,31-Oct-24,C7,A3,Park Avenue,9,10,90,12689
sales,31-Oct-24,C7,A4,Cinthol,6,10,60,12702
sales,31-Oct-24,C7,A5,Dove,4,10,40,12884
sales,31-Oct-24,C7,A6,Medimix,2,10,20,12989
sales,31-Oct-24,C8,A1,Hamam,8,10,80,13113
sales,31-Oct-24,C8,A2,LUX,3,10,30,12810
sales,31-Oct-24,C8,A3,Park Avenue,2,10,20,12687
sales,31-Oct-24,C8,A4,Cinthol,7,10,70,12695
sales,31-Oct-24,C8,A5,Dove,8,10,80,12876
sales,31-Oct-24,C8,A6,Medimix,4,10,40,12985
sales,31-Oct-24,C9,A1,Hamam,3,10,30,13110
sales,31-Oct-24,C9,A2,LUX,3,10,30,12807
sales,31-Oct-24,C9,A3,Park Avenue,7,10,70,12680
sales,31-Oct-24,C9,A4,Cinthol,5,10,50,12690
sales,31-Oct-24,C9,A5,Dove,10,10,100,12866
sales,31-Oct-24,C9,A6,Medimix,9,10,90,12976
purchase,31-Oct-24,Vendor,A1,Hamam,2500,10,25000,15610
purchase,31-Oct-24,Vendor,A2,LUX,2500,10,25000,15307
purchase,31-Oct-24,Vendor,A3,Park Avenue,2500,10,25000,15180
purchase,31-Oct-24,Vendor,A4,Cinthol,2500,10,25000,15190
purchase,31-Oct-24,Vendor,A5,Dove,2500,10,25000,15366
purchase,31-Oct-24,Vendor,A6,Medimix,2500,10,25000,15476
sales,01-Nov-24,C1,A1,Hamam,1,10,10,15609
sales,01-Nov-24,C1,A2,LUX,5,10,50,15302
sales,01-Nov-24,C1,A3,Park Avenue,4,10,40,15176
sales,01-Nov-24,C1,A4,Cinthol,10,10,100,15180
sales,01-Nov-24,C1,A5,Dove,2,10,20,15364
sales,01-Nov-24,C1,A6,Medimix,4,10,40,15472
sales,01-Nov-24,C2,A1,Hamam,5,10,50,15604
sales,01-Nov-24,C2,A2,LUX,2,10,20,15300
sales,01-Nov-24,C2,A3,Park Avenue,5,10,50,15171
sales,01-Nov-24,C2,A4,Cinthol,9,10,90,15171
sales,01-Nov-24,C2,A5,Dove,8,10,80,15356
sales,01-Nov-24,C2,A6,Medimix,9,10,90,15463
sales,01-Nov-24,C3,A1,Hamam,3,10,30,15601
sales,01-Nov-24,C3,A2,LUX,10,10,100,15290
sales,01-Nov-24,C3,A3,Park Avenue,2,10,20,15169
sales,01-Nov-24,C3,A4,Cinthol,8,10,80,15163
sales,01-Nov-24,C3,A5,Dove,3,10,30,15353
sales,01-Nov-24,C3,A6,Medimix,8,10,80,15455
sales,01-Nov-24,C4,A1,Hamam,9,10,90,15592
sales,01-Nov-24,C4,A2,LUX,8,10,80,15282
sales,01-Nov-24,C4,A3,Park Avenue,5,10,50,15164
sales,01-Nov-24,C4,A4,Cinthol,4,10,40,15159
sales,01-Nov-24,C4,A5,Dove,2,10,20,15351
sales,01-Nov-24,C4,A6,Medimix,7,10,70,15448
sales,01-Nov-24,C5,A1,Hamam,5,10,50,15587
sales,01-Nov-24,C5,A2,LUX,4,10,40,15278
sales,01-Nov-24,C5,A3,Park Avenue,6,10,60,15158
sales,01-Nov-24,C5,A4,Cinthol,8,10,80,15151
sales,01-Nov-24,C5,A5,Dove,1,10,10,15350
sales,01-Nov-24,C5,A6,Medimix,3,10,30,15445
sales,01-Nov-24,C6,A1,Hamam,2,10,20,15585
sales,01-Nov-24,C6,A2,LUX,1,10,10,15277
sales,01-Nov-24,C6,A3,Park Avenue,8,10,80,15150
sales,01-Nov-24,C6,A4,Cinthol,4,10,40,15147
sales,01-Nov-24,C6,A5,Dove,8,10,80,15342
sales,01-Nov-24,C6,A6,Medimix,10,10,100,15435
sales,01-Nov-24,C7,A1,Hamam,6,10,60,15579
sales,01-Nov-24,C7,A2,LUX,2,10,20,15275
sales,01-Nov-24,C7,A3,Park Avenue,6,10,60,15144
sales,01-Nov-24,C7,A4,Cinthol,1,10,10,15146
sales,01-Nov-24,C7,A5,Dove,7,10,70,15335
sales,01-Nov-24,C7,A6,Medimix,2,10,20,15433
sales,01-Nov-24,C8,A1,Hamam,7,10,70,15572
sales,01-Nov-24,C8,A2,LUX,9,10,90,15266
sales,01-Nov-24,C8,A3,Park Avenue,9,10,90,15135
sales,01-Nov-24,C8,A4,Cinthol,10,10,100,15136
sales,01-Nov-24,C8,A5,Dove,9,10,90,15326
sales,01-Nov-24,C8,A6,Medimix,4,10,40,15429
sales,01-Nov-24,C9,A1,Hamam,7,10,70,15565
sales,01-Nov-24,C9,A2,LUX,3,10,30,15263
sales,01-Nov-24,C9,A3,Park Avenue,2,10,20,15133
sales,01-Nov-24,C9,A4,Cinthol,3,10,30,15133
sales,01-Nov-24,C9,A5,Dove,7,10,70,15319
sales,01-Nov-24,C9,A6,Medimix,2,10,20,15427
sales,02-Nov-24,C1,A1,Hamam,6,10,60,15559
sales,02-Nov-24,C1,A2,LUX,2,10,20,15261
sales,02-Nov-24,C1,A3,Park Avenue,1,10,10,15132
sales,02-Nov-24,C1,A4,Cinthol,3,10,30,15130
sales,02-Nov-24,C1,A5,Dove,3,10,30,15316
sales,02-Nov-24,C1,A6,Medimix,4,10,40,15423
sales,02-Nov-24,C2,A1,Hamam,9,10,90,15550
sales,02-Nov-24,C2,A2,LUX,10,10,100,15251
sales,02-Nov-24,C2,A3,Park Avenue,1,10,10,15131
sales,02-Nov-24,C2,A4,Cinthol,8,10,80,15122
sales,02-Nov-24,C2,A5,Dove,6,10,60,15310
sales,02-Nov-24,C2,A6,Medimix,6,10,60,15417
sales,02-Nov-24,C3,A1,Hamam,8,10,80,15542
sales,02-Nov-24,C3,A2,LUX,5,10,50,15246
sales,02-Nov-24,C3,A3,Park Avenue,1,10,10,15130
sales,02-Nov-24,C3,A4,Cinthol,7,10,70,15115
sales,02-Nov-24,C3,A5,Dove,2,10,20,15308
sales,02-Nov-24,C3,A6,Medimix,3,10,30,15414
sales,02-Nov-24,C4,A1,Hamam,7,10,70,15535
sales,02-Nov-24,C4,A2,LUX,5,10,50,15241
sales,02-Nov-24,C4,A3,Park Avenue,9,10,90,15121
sales,02-Nov-24,C4,A4,Cinthol,8,10,80,15107
sales,02-Nov-24,C4,A5,Dove,5,10,50,15303
sales,02-Nov-24,C4,A6,Medimix,9,10,90,15405
sales,02-Nov-24,C5,A1,Hamam,2,10,20,15533
sales,02-Nov-24,C5,A2,LUX,9,10,90,15232
sales,02-Nov-24,C5,A3,Park Avenue,4,10,40,15117
sales,02-Nov-24,C5,A4,Cinthol,7,10,70,15100
sales,02-Nov-24,C5,A5,Dove,5,10,50,15298
sales,02-Nov-24,C5,A6,Medimix,3,10,30,15402
sales,02-Nov-24,C6,A1,Hamam,7,10,70,15526
sales,02-Nov-24,C6,A2,LUX,4,10,40,15228
sales,02-Nov-24,C6,A3,Park Avenue,7,10,70,15110
sales,02-Nov-24,C6,A4,Cinthol,4,10,40,15096
sales,02-Nov-24,C6,A5,Dove,8,10,80,15290
sales,02-Nov-24,C6,A6,Medimix,1,10,10,15401
sales,02-Nov-24,C7,A1,Hamam,9,10,90,15517
sales,02-Nov-24,C7,A2,LUX,8,10,80,15220
sales,02-Nov-24,C7,A3,Park Avenue,5,10,50,15105
sales,02-Nov-24,C7,A4,Cinthol,6,10,60,15090
sales,02-Nov-24,C7,A5,Dove,10,10,100,15280
