,Transaction,Date,Customer,Item_Code,Brand,Qty,Stock_Remaining
30525,sales,17-Jul-24,C3,A4,Cinthol,5,6114
30526,sales,17-Jul-24,C3,A5,Dove,1,6172
30527,sales,17-Jul-24,C3,A6,Medimix,7,6268
30528,sales,17-Jul-24,C4,A1,Hamam,8,6143
30529,sales,17-Jul-24,C4,A2,LUX,7,6318
30530,sales,17-Jul-24,C4,A3,Park Avenue,4,6178
30531,sales,17-Jul-24,C4,A4,Cinthol,2,6112
30532,sales,17-Jul-24,C4,A5,Dove,9,6163
30533,sales,17-Jul-24,C4,A6,Medimix,2,6266
30534,sales,17-Jul-24,C5,A1,Hamam,5,6138
30535,sales,17-Jul-24,C5,A2,LUX,3,6315
30536,sales,17-Jul-24,C5,A3,Park Avenue,10,6168
30537,sales,17-Jul-24,C5,A4,Cinthol,8,6104
30538,sales,17-Jul-24,C5,A5,Dove,10,6153
30539,sales,17-Jul-24,C5,A6,Medimix,7,6259
30540,sales,17-Jul-24,C6,A1,Hamam,8,6130
30541,sales,17-Jul-24,C6,A2,LUX,6,6309
30542,sales,17-Jul-24,C6,A3,Park Avenue,1,6167
30543,sales,17-Jul-24,C6,A4,Cinthol,4,6100
30544,sales,17-Jul-24,C6,A5,Dove,6,6147
30545,sales,17-Jul-24,C6,A6,Medimix,3,6256
30546,sales,17-Jul-24,C7,A1,Hamam,4,6126
30547,sales,17-Jul-24,C7,A2,LUX,4,6305
30548,sales,17-Jul-24,C7,A3,Park Avenue,5,6162
30549,sales,17-Jul-24,C7,A4,Cinthol,5,6095
30550,sales,17-Jul-24,C7,A5,Dove,3,6144
30551,sales,17-Jul-24,C7,A6,Medimix,9,6247
30552,sales,17-Jul-24,C8,A1,Hamam,2,6124
30553,sales,17-Jul-24,C8,A2,LUX,7,6298
30554,sales,17-Jul-24,C8,A3,Park Avenue,1,6161
30555,sales,17-Jul-24,C8,A4,Cinthol,10,6085
30556,sales,17-Jul-24,C8,A5,Dove,8,6136
30557,sales,17-Jul-24,C8,A6,Medimix,10,6237
30558,sales,17-Jul-24,C9,A1,Hamam,3,6121
30559,sales,17-Jul-24,C9,A2,LUX,2,6296
30560,sales,17-Jul-24,C9,A3,Park Avenue,9,6152
30561,sales,17-Jul-24,C9,A4,Cinthol,5,6080
30562,sales,17-Jul-24,C9,A5,Dove,5,6131
30563,sales,17-Jul-24,C9,A6,Medimix,10,6227
30564,sales,18-Jul-24,C1,A1,Hamam,8,6113
30565,sales,18-Jul-24,C1,A2,LUX,7,6289
30566,sales,18-Jul-24,C1,A3,Park Avenue,5,6147
30567,sales,18-Jul-24,C1,A4,Cinthol,1,6079
30568,sales,18-Jul-24,C1,A5,Dove,6,6125
30569,sales,18-Jul-24,C1,A6,Medimix,2,6225
30570,sales,18-Jul-24,C2,A1,Hamam,8,6105
30571,sales,18-Jul-24,C2,A2,LUX,4,6285
30572,sales,18-Jul-24,C2,A3,Park Avenue,5,6142
30573,sales,18-Jul-24,C2,A4,Cinthol,9,6070
30574,sales,18-Jul-24,C2,A5,Dove,1,6124
30575,sales,18-Jul-24,C2,A6,Medimix,3,6222
30576,sales,18-Jul-24,C3,A1,Hamam,8,6097
30577,sales,18-Jul-24,C3,A2,LUX,9,6276
30578,sales,18-Jul-24,C3,A3,Park Avenue,4,6138
30579,sales,18-Jul-24,C3,A4,Cinthol,6,6064
30580,sales,18-Jul-24,C3,A5,Dove,1,6123
30581,sales,18-Jul-24,C3,A6,Medimix,5,6217
30582,sales,18-Jul-24,C4,A1,Hamam,6,6091
30583,sales,18-Jul-24,C4,A2,LUX,10,6266
30584,sales,18-Jul-24,C4,A3,Park Avenue,9,6129
30585,sales,18-Jul-24,C4,A4,Cinthol,8,6056
30586,sales,18-Jul-24,C4,A5,Dove,5,6118
30587,sales,18-Jul-24,C4,A6,Medimix,10,6207
30588,sales,18-Jul-24,C5,A1,Hamam,1,6090
30589,sales,18-Jul-24,C5,A2,LUX,8,6258
30590,sales,18-Jul-24,C5,A3,Park Avenue,10,6119
30591,sales,18-Jul-24,C5,A4,Cinthol,3,6053
30592,sales,18-Jul-24,C5,A5,Dove,7,6111
30593,sales,18-Jul-24,C5,A6,Medimix,9,6198
30594,sales,18-Jul-24,C6,A1,Hamam,1,6089
30595,sales,18-Jul-24,C6,A2,LUX,7,6251
30596,sales,18-Jul-24,C6,A3,Park Avenue,7,6112
30597,sales,18-Jul-24,C6,A4,Cinthol,7,6046
30598,sales,18-Jul-24,C6,A5,Dove,10,6101
30599,sales,18-Jul-24,C6,A6,Medimix,5,6193
30600,sales,18-Jul-24,C7,A1,Hamam,2,6087
30601,sales,18-Jul-24,C7,A2,LUX,9,6242
30602,sales,18-Jul-24,C7,A3,Park Avenue,2,6110
30603,sales,18-Jul-24,C7,A4,Cinthol,7,6039
30604,sales,18-Jul-24,C7,A5,Dove,1,6100
30605,sales,18-Jul-24,C7,A6,Medimix,10,6183
30606,sales,18-Jul-24,C8,A1,Hamam,9,6078
30607,sales,18-Jul-24,C8,A2,LUX,10,6232
30608,sales,18-Jul-24,C8,A3,Park Avenue,9,6101
30609,sales,18-Jul-24,C8,A4,Cinthol,2,6037
30610,sales,18-Jul-24,C8,A5,Dove,9,6091
30611,sales,18-Jul-24,C8,A6,Medimix,10,6173
30612,sales,18-Jul-24,C9,A1,Hamam,3,6075
30613,sales,18-Jul-24,C9,A2,LUX,9,6223
30614,sales,18-Jul-24,C9,A3,Park Avenue,10,6091
30615,sales,18-Jul-24,C9,A4,Cinthol,3,6034
30616,sales,18-Jul-24,C9,A5,Dove,2,6089
30617,sales,18-Jul-24,C9,A6,Medimix,10,6163
30618,sales,19-Jul-24,C1,A1,Hamam,6,6069
30619,sales,19-Jul-24,C1,A2,LUX,6,6217
30620,sales,19-Jul-24,C1,A3,Park Avenue,9,6082
30621,sales,19-Jul-24,C1,A4,Cinthol,6,6028
30622,sales,19-Jul-24,C1,A5,Dove,9,6080
30623,sales,19-Jul-24,C1,A6,Medimix,9,6154
30624,sales,19-Jul-24,C2,A1,Hamam,6,6063
30625,sales,19-Jul-24,C2,A2,LUX,3,6214
30626,sales,19-Jul-24,C2,A3,Park Avenue,7,6075
30627,sales,19-Jul-24,C2,A4,Cinthol,10,6018
30628,sales,19-Jul-24,C2,A5,Dove,5,6075
30629,sales,19-Jul-24,C2,A6,Medimix,6,6148
30630,sales,19-Jul-24,C3,A1,Hamam,9,6054
30631,sales,19-Jul-24,C3,A2,LUX,6,6208
30632,sales,19-Jul-24,C3,A3,Park Avenue,8,6067
30633,sales,19-Jul-24,C3,A4,Cinthol,8,6010
30634,sales,19-Jul-24,C3,A5,Dove,9,6066
30635,sales,19-Jul-24,C3,A6,Medimix,6,6142
30636,sales,19-Jul-24,C4,A1,Hamam,8,6046
30637,sales,19-Jul-24,C4,A2,LUX,6,6202
30638,sales,19-Jul-24,C4,A3,Park Avenue,10,6057
30639,sales,19-Jul-24,C4,A4,Cinthol,10,6000
30640,sales,19-Jul-24,C4,A5,Dove,2,6064
30641,sales,19-Jul-24,C4,A6,Medimix,10,6132
30642,sales,19-Jul-24,C5,A1,Hamam,10,6036
30643,sales,19-Jul-24,C5,A2,LUX,1,6201
30644,sales,19-Jul-24,C5,A3,Park Avenue,6,6051
30645,sales,19-Jul-24,C5,A4,Cinthol,4,5996
30646,sales,19-Jul-24,C5,A5,Dove,4,6060
30647,sales,19-Jul-24,C5,A6,Medimix,1,6131
30648,sales,19-Jul-24,C6,A1,Hamam,4,6032
30649,sales,19-Jul-24,C6,A2,LUX,1,6200
30650,sales,19-Jul-24,C6,A3,Park Avenue,5,6046
30651,sales,19-Jul-24,C6,A4,Cinthol,8,5988
30652,sales,19-Jul-24,C6,A5,Dove,10,6050
30653,sales,19-Jul-24,C6,A6,Medimix,8,6123
30654,sales,19-Jul-24,C7,A1,Hamam,7,6025
30655,sales,19-Jul-24,C7,A2,LUX,6,6194
30656,sales,19-Jul-24,C7,A3,Park Avenue,7,6039
30657,sales,19-Jul-24,C7,A4,Cinthol,5,5983
30658,sales,19-Jul-24,C7,A5,Dove,6,6044
30659,sales,19-Jul-24,C7,A6,Medimix,2,6121
30660,sales,19-Jul-24,C8,A1,Hamam,5,6020
30661,sales,19-Jul-24,C8,A2,LUX,4,6190
30662,sales,19-Jul-24,C8,A3,Park Avenue,8,6031
30663,sales,19-Jul-24,C8,A4,Cinthol,3,5980
30664,sales,19-Jul-24,C8,A5,Dove,6,6038
30665,sales,19-Jul-24,C8,A6,Medimix,5,6116
30666,sales,19-Jul-24,C9,A1,Hamam,7,6013
30667,sales,19-Jul-24,C9,A2,LUX,6,6184
30668,sales,19-Jul-24,C9,A3,Park Avenue,2,6029
30669,sales,19-Jul-24,C9,A4,Cinthol,8,5972
30670,sales,19-Jul-24,C9,A5,Dove,6,6032
30671,sales,19-Jul-24,C9,A6,Medimix,6,6110
30672,sales,20-Jul-24,C1,A1,Hamam,3,6010
30673,sales,20-Jul-24,C1,A2,LUX,7,6177
30674,sales,20-Jul-24,C1,A3,Park Avenue,8,6021
30675,sales,20-Jul-24,C1,A4,Cinthol,2,5970
30676,sales,20-Jul-24,C1,A5,Dove,7,6025
30677,sales,20-Jul-24,C1,A6,Medimix,1,6109
30678,sales,20-Jul-24,C2,A1,Hamam,1,6009
30679,sales,20-Jul-24,C2,A2,LUX,4,6173
30680,sales,20-Jul-24,C2,A3,Park Avenue,5,6016
30681,sales,20-Jul-24,C2,A4,Cinthol,2,5968
30682,sales,20-Jul-24,C2,A5,Dove,8,6017
30683,sales,20-Jul-24,C2,A6,Medimix,7,6102
30684,sales,20-Jul-24,C3,A1,Hamam,1,6008
30685,sales,20-Jul-24,C3,A2,LUX,7,6166
30686,sales,20-Jul-24,C3,A3,Park Avenue,1,6015
30687,sales,20-Jul-24,C3,A4,Cinthol,6,5962
30688,sales,20-Jul-24,C3,A5,Dove,1,6016
30689,sales,20-Jul-24,C3,A6,Medimix,7,6095
30690,sales,20-Jul-24,C4,A1,Hamam,3,6005
30691,sales,20-Jul-24,C4,A2,LUX,9,6157
30692,sales,20-Jul-24,C4,A3,Park Avenue,3,6012
30693,sales,20-Jul-24,C4,A4,Cinthol,7,5955
30694,sales,20-Jul-24,C4,A5,Dove,5,6011
30695,sales,20-Jul-24,C4,A6,Medimix,1,6094
30696,sales,20-Jul-24,C5,A1,Hamam,3,6002
30697,sales,20-Jul-24,C5,A2,LUX,5,6152
30698,sales,20-Jul-24,C5,A3,Park Avenue,7,6005
30699,sales,20-Jul-24,C5,A4,Cinthol,8,5947
30700,sales,20-Jul-24,C5,A5,Dove,2,6009
30701,sales,20-Jul-24,C5,A6,Medimix,8,6086
30702,sales,20-Jul-24,C6,A1,Hamam,5,5997
30703,sales,20-Jul-24,C6,A2,LUX,9,6143
30704,sales,20-Jul-24,C6,A3,Park Avenue,7,5998
30705,sales,20-Jul-24,C6,A4,Cinthol,10,5937
30706,sales,20-Jul-24,C6,A5,Dove,4,6005
30707,sales,20-Jul-24,C6,A6,Medimix,10,6076
30708,sales,20-Jul-24,C7,A1,Hamam,3,5994
30709,sales,20-Jul-24,C7,A2,LUX,4,6139
30710,sales,20-Jul-24,C7,A3,Park Avenue,4,5994
30711,sales,20-Jul-24,C7,A4,Cinthol,10,5927
30712,sales,20-Jul-24,C7,A5,Dove,6,5999
30713,sales,20-Jul-24,C7,A6,Medimix,4,6072
30714,sales,20-Jul-24,C8,A1,Hamam,7,5987
30715,sales,20-Jul-24,C8,A2,LUX,10,6129
30716,sales,20-Jul-24,C8,A3,Park Avenue,9,5985
30717,sales,20-Jul-24,C8,A4,Cinthol,9,5918
30718,sales,20-Jul-24,C8,A5,Dove,7,5992
30719,sales,20-Jul-24,C8,A6,Medimix,6,6066
30720,sales,20-Jul-24,C9,A1,Hamam,5,5982
30721,sales,20-Jul-24,C9,A2,LUX,2,6127
30722,sales,20-Jul-24,C9,A3,Park Avenue,6,5979
30723,sales,20-Jul-24,C9,A4,Cinthol,9,5909
30724,sales,20-Jul-24,C9,A5,Dove,9,5983
30725,sales,20-Jul-24,C9,A6,Medimix,4,6062
30726,sales,21-Jul-24,C1,A1,Hamam,10,5972
30727,sales,21-Jul-24,C1,A2,LUX,8,6119
30728,sales,21-Jul-24,C1,A3,Park Avenue,9,5970
30729,sales,21-Jul-24,C1,A4,Cinthol,6,5903
30730,sales,21-Jul-24,C1,A5,Dove,8,5975
30731,sales,21-Jul-24,C1,A6,Medimix,3,6059
30732,sales,21-Jul-24,C2,A1,Hamam,10,5962
30733,sales,21-Jul-24,C2,A2,LUX,6,6113
30734,sales,21-Jul-24,C2,A3,Park Avenue,2,5968
30735,sales,21-Jul-24,C2,A4,Cinthol,6,5897
30736,sales,21-Jul-24,C2,A5,Dove,9,5966
30737,sales,21-Jul-24,C2,A6,Medimix,2,6057
30738,sales,21-Jul-24,C3,A1,Hamam,7,5955
30739,sales,21-Jul-24,C3,A2,LUX,1,6112
30740,sales,21-Jul-24,C3,A3,Park Avenue,8,5960
30741,sales,21-Jul-24,C3,A4,Cinthol,2,5895
30742,sales,21-Jul-24,C3,A5,Dove,9,5957
30743,sales,21-Jul-24,C3,A6,Medimix,4,6053
30744,sales,21-Jul-24,C4,A1,Hamam,10,5945
30745,sales,21-Jul-24,C4,A2,LUX,8,6104
30746,sales,21-Jul-24,C4,A3,Park Avenue,4,5956
30747,sales,21-Jul-24,C4,A4,Cinthol,2,5893
30748,sales,21-Jul-24,C4,A5,Dove,6,5951
30749,sales,21-Jul-24,C4,A6,Medimix,7,6046
30750,sales,21-Jul-24,C5,A1,Hamam,5,5940
30751,sales,21-Jul-24,C5,A2,LUX,7,6097
30752,sales,21-Jul-24,C5,A3,Park Avenue,1,5955
30753,sales,21-Jul-24,C5,A4,Cinthol,7,5886
30754,sales,21-Jul-24,C5,A5,Dove,1,5950
30755,sales,21-Jul-24,C5,A6,Medimix,2,6044
30756,sales,21-Jul-24,C6,A1,Hamam,2,5938
30757,sales,21-Jul-24,C6,A2,LUX,4,6093
30758,sales,21-Jul-24,C6,A3,Park Avenue,1,5954
30759,sales,21-Jul-24,C6,A4,Cinthol,9,5877
30760,sales,21-Jul-24,C6,A5,Dove,8,5942
30761,sales,21-Jul-24,C6,A6,Medimix,2,6042
30762,sales,21-Jul-24,C7,A1,Hamam,8,5930
30763,sales,21-Jul-24,C7,A2,LUX,7,6086
30764,sales,21-Jul-24,C7,A3,Park Avenue,7,5947
30765,sales,21-Jul-24,C7,A4,Cinthol,2,5875
30766,sales,21-Jul-24,C7,A5,Dove,10,5932
30767,sales,21-Jul-24,C7,A6,Medimix,7,6035
30768,sales,21-Jul-24,C8,A1,Hamam,10,5920
30769,sales,21-Jul-24,C8,A2,LUX,7,6079
30770,sales,21-Jul-24,C8,A3,Park Avenue,6,5941
30771,sales,21-Jul-24,C8,A4,Cinthol,6,5869
30772,sales,21-Jul-24,C8,A5,Dove,2,5930
30773,sales,21-Jul-24,C8,A6,Medimix,2,6033
30774,sales,21-Jul-24,C9,A1,Hamam,2,5918
30775,sales,21-Jul-24,C9,A2,LUX,7,6072
30776,sales,21-Jul-24,C9,A3,Park Avenue,1,5940
30777,sales,21-Jul-24,C9,A4,Cinthol,5,5864
30778,sales,21-Jul-24,C9,A5,Dove,2,5928
30779,sales,21-Jul-24,C9,A6,Medimix,3,6030
30780,sales,22-Jul-24,C1,A1,Hamam,4,5914
30781,sales,22-Jul-24,C1,A2,LUX,3,6069
30782,sales,22-Jul-24,C1,A3,Park Avenue,4,5936
30783,sales,22-Jul-24,C1,A4,Cinthol,2,5862
30784,sales,22-Jul-24,C1,A5,Dove,6,5922
30785,sales,22-Jul-24,C1,A6,Medimix,9,6021
30786,sales,22-Jul-24,C2,A1,Hamam,6,5908
30787,sales,22-Jul-24,C2,A2,LUX,8,6061
30788,sales,22-Jul-24,C2,A3,Park Avenue,9,5927
30789,sales,22-Jul-24,C2,A4,Cinthol,1,5861
30790,sales,22-Jul-24,C2,A5,Dove,3,5919
30791,sales,22-Jul-24,C2,A6,Medimix,7,6014
30792,sales,22-Jul-24,C3,A1,Hamam,3,5905
30793,sales,22-Jul-24,C3,A2,LUX,4,6057
30794,sales,22-Jul-24,C3,A3,Park Avenue,4,5923
30795,sales,22-Jul-24,C3,A4,Cinthol,4,5857
30796,sales,22-Jul-24,C3,A5,Dove,2,5917
30797,sales,22-Jul-24,C3,A6,Medimix,5,6009
30798,sales,22-Jul-24,C4,A1,Hamam,8,5897
30799,sales,22-Jul-24,C4,A2,LUX,1,6056
30800,sales,22-Jul-24,C4,A3,Park Avenue,7,5916
30801,sales,22-Jul-24,C4,A4,Cinthol,4,5853
30802,sales,22-Jul-24,C4,A5,Dove,5,5912
30803,sales,22-Jul-24,C4,A6,Medimix,2,6007
30804,sales,22-Jul-24,C5,A1,Hamam,8,5889
30805,sales,22-Jul-24,C5,A2,LUX,10,6046
30806,sales,22-Jul-24,C5,A3,Park Avenue,10,5906
30807,sales,22-Jul-24,C5,A4,Cinthol,7,5846
30808,sales,22-Jul-24,C5,A5,Dove,1,5911
30809,sales,22-Jul-24,C5,A6,Medimix,6,6001
30810,sales,22-Jul-24,C6,A1,Hamam,7,5882
30811,sales,22-Jul-24,C6,A2,LUX,3,6043
30812,sales,22-Jul-24,C6,A3,Park Avenue,4,5902
30813,sales,22-Jul-24,C6,A4,Cinthol,4,5842
30814,sales,22-Jul-24,C6,A5,Dove,6,5905
30815,sales,22-Jul-24,C6,A6,Medimix,8,5993
30816,sales,22-Jul-24,C7,A1,Hamam,1,5881
30817,sales,22-Jul-24,C7,A2,LUX,4,6039
30818,sales,22-Jul-24,C7,A3,Park Avenue,3,5899
30819,sales,22-Jul-24,C7,A4,Cinthol,3,5839
30820,sales,22-Jul-24,C7,A5,Dove,1,5904
30821,sales,22-Jul-24,C7,A6,Medimix,9,5984
30822,sales,22-Jul-24,C8,A1,Hamam,5,5876
30823,sales,22-Jul-24,C8,A2,LUX,10,6029
30824,sales,22-Jul-24,C8,A3,Park Avenue,4,5895
30825,sales,22-Jul-24,C8,A4,Cinthol,5,5834
30826,sales,22-Jul-24,C8,A5,Dove,6,5898
30827,sales,22-Jul-24,C8,A6,Medimix,9,5975
30828,sales,22-Jul-24,C9,A1,Hamam,1,5875
30829,sales,22-Jul-24,C9,A2,LUX,10,6019
30830,sales,22-Jul-24,C9,A3,Park Avenue,2,5893
30831,sales,22-Jul-24,C9,A4,Cinthol,8,5826
30832,sales,22-Jul-24,C9,A5,Dove,3,5895
30833,sales,22-Jul-24,C9,A6,Medimix,6,5969
30834,sales,23-Jul-24,C1,A1,Hamam,10,5865
30835,sales,23-Jul-24,C1,A2,LUX,9,6010
30836,sales,23-Jul-24,C1,A3,Park Avenue,5,5888
30837,sales,23-Jul-24,C1,A4,Cinthol,4,5822
30838,sales,23-Jul-24,C1,A5,Dove,5,5890
30839,sales,23-Jul-24,C1,A6,Medimix,9,5960
30840,sales,23-Jul-24,C2,A1,Hamam,8,5857
30841,sales,23-Jul-24,C2,A2,LUX,10,6000
30842,sales,23-Jul-24,C2,A3,Park Avenue,1,5887
30843,sales,23-Jul-24,C2,A4,Cinthol,2,5820
30844,sales,23-Jul-24,C2,A5,Dove,2,5888
30845,sales,23-Jul-24,C2,A6,Medimix,8,5952
30846,sales,23-Jul-24,C3,A1,Hamam,5,5852
30847,sales,23-Jul-24,C3,A2,LUX,1,5999
30848,sales,23-Jul-24,C3,A3,Park Avenue,3,5884
30849,sales,23-Jul-24,C3,A4,Cinthol,5,5815
30850,sales,23-Jul-24,C3,A5,Dove,5,5883
30851,sales,23-Jul-24,C3,A6,Medimix,7,5945
30852,sales,23-Jul-24,C4,A1,Hamam,10,5842
30853,sales,23-Jul-24,C4,A2,LUX,5,5994
30854,sales,23-Jul-24,C4,A3,Park Avenue,6,5878
30855,sales,23-Jul-24,C4,A4,Cinthol,3,5812
30856,sales,23-Jul-24,C4,A5,Dove,1,5882
30857,sales,23-Jul-24,C4,A6,Medimix,1,5944
30858,sales,23-Jul-24,C5,A1,Hamam,1,5841
30859,sales,23-Jul-24,C5,A2,LUX,1,5993
30860,sales,23-Jul-24,C5,A3,Park Avenue,5,5873
30861,sales,23-Jul-24,C5,A4,Cinthol,9,5803
30862,sales,23-Jul-24,C5,A5,Dove,8,5874
30863,sales,23-Jul-24,C5,A6,Medimix,7,5937
30864,sales,23-Jul-24,C6,A1,Hamam,2,5839
30865,sales,23-Jul-24,C6,A2,LUX,2,5991
30866,sales,23-Jul-24,C6,A3,Park Avenue,3,5870
30867,sales,23-Jul-24,C6,A4,Cinthol,3,5800
30868,sales,23-Jul-24,C6,A5,Dove,10,5864
30869,sales,23-Jul-24,C6,A6,Medimix,9,5928
30870,sales,23-Jul-24,C7,A1,Hamam,3,5836
30871,sales,23-Jul-24,C7,A2,LUX,6,5985
30872,sales,23-Jul-24,C7,A3,Park Avenue,10,5860
30873,sales,23-Jul-24,C7,A4,Cinthol,5,5795
30874,sales,23-Jul-24,C7,A5,Dove,6,5858
30875,sales,23-Jul-24,C7,A6,Medimix,3,5925
30876,sales,23-Jul-24,C8,A1,Hamam,1,5835
30877,sales,23-Jul-24,C8,A2,LUX,3,5982
30878,sales,23-Jul-24,C8,A3,Park Avenue,7,5853
30879,sales,23-Jul-24,C8,A4,Cinthol,5,5790
30880,sales,23-Jul-24,C8,A5,Dove,5,5853
30881,sales,23-Jul-24,C8,A6,Medimix,5,5920
30882,sales,23-Jul-24,C9,A1,Hamam,8,5827
30883,sales,23-Jul-24,C9,A2,LUX,4,5978
30884,sales,23-Jul-24,C9,A3,Park Avenue,7,5846
30885,sales,23-Jul-24,C9,A4,Cinthol,7,5783
30886,sales,23-Jul-24,C9,A5,Dove,9,5844
30887,sales,23-Jul-24,C9,A6,Medimix,3,5917
30888,sales,24-Jul-24,C1,A1,Hamam,10,5817
30889,sales,24-Jul-24,C1,A2,LUX,1,5977
30890,sales,24-Jul-24,C1,A3,Park Avenue,10,5836
30891,sales,24-Jul-24,C1,A4,Cinthol,3,5780
30892,sales,24-Jul-24,C1,A5,Dove,3,5841
30893,sales,24-Jul-24,C1,A6,Medimix,6,5911
30894,sales,24-Jul-24,C2,A1,Hamam,4,5813
30895,sales,24-Jul-24,C2,A2,LUX,1,5976
30896,sales,24-Jul-24,C2,A3,Park Avenue,4,5832
30897,sales,24-Jul-24,C2,A4,Cinthol,5,5775
30898,sales,24-Jul-24,C2,A5,Dove,2,5839
30899,sales,24-Jul-24,C2,A6,Medimix,3,5908
30900,sales,24-Jul-24,C3,A1,Hamam,2,5811
30901,sales,24-Jul-24,C3,A2,LUX,6,5970
30902,sales,24-Jul-24,C3,A3,Park Avenue,7,5825
30903,sales,24-Jul-24,C3,A4,Cinthol,1,5774
30904,sales,24-Jul-24,C3,A5,Dove,1,5838
30905,sales,24-Jul-24,C3,A6,Medimix,7,5901
30906,sales,24-Jul-24,C4,A1,Hamam,10,5801
30907,sales,24-Jul-24,C4,A2,LUX,6,5964
30908,sales,24-Jul-24,C4,A3,Park Avenue,1,5824
30909,sales,24-Jul-24,C4,A4,Cinthol,8,5766
30910,sales,24-Jul-24,C4,A5,Dove,6,5832
30911,sales,24-Jul-24,C4,A6,Medimix,8,5893
30912,sales,24-Jul-24,C5,A1,Hamam,1,5800
30913,sales,24-Jul-24,C5,A2,LUX,5,5959
30914,sales,24-Jul-24,C5,A3,Park Avenue,1,5823
30915,sales,24-Jul-24,C5,A4,Cinthol,9,5757
30916,sales,24-Jul-24,C5,A5,Dove,2,5830
30917,sales,24-Jul-24,C5,A6,Medimix,3,5890
30918,sales,24-Jul-24,C6,A1,Hamam,8,5792
30919,sales,24-Jul-24,C6,A2,LUX,4,5955
30920,sales,24-Jul-24,C6,A3,Park Avenue,9,5814
30921,sales,24-Jul-24,C6,A4,Cinthol,2,5755
30922,sales,24-Jul-24,C6,A5,Dove,7,5823
30923,sales,24-Jul-24,C6,A6,Medimix,9,5881
30924,sales,24-Jul-24,C7,A1,Hamam,8,5784
30925,sales,24-Jul-24,C7,A2,LUX,8,5947
30926,sales,24-Jul-24,C7,A3,Park Avenue,2,5812
30927,sales,24-Jul-24,C7,A4,Cinthol,1,5754
30928,sales,24-Jul-24,C7,A5,Dove,4,5819
30929,sales,24-Jul-24,C7,A6,Medimix,10,5871
30930,sales,24-Jul-24,C8,A1,Hamam,3,5781
30931,sales,24-Jul-24,C8,A2,LUX,6,5941
30932,sales,24-Jul-24,C8,A3,Park Avenue,10,5802
30933,sales,24-Jul-24,C8,A4,Cinthol,4,5750
30934,sales,24-Jul-24,C8,A5,Dove,6,5813
30935,sales,24-Jul-24,C8,A6,Medimix,5,5866
30936,sales,24-Jul-24,C9,A1,Hamam,1,5780
30937,sales,24-Jul-24,C9,A2,LUX,1,5940
30938,sales,24-Jul-24,C9,A3,Park Avenue,1,5801
30939,sales,24-Jul-24,C9,A4,Cinthol,1,5749
30940,sales,24-Jul-24,C9,A5,Dove,9,5804
30941,sales,24-Jul-24,C9,A6,Medimix,7,5859
30942,sales,25-Jul-24,C1,A1,Hamam,7,5773
30943,sales,25-Jul-24,C1,A2,LUX,1,5939
30944,sales,25-Jul-24,C1,A3,Park Avenue,9,5792
30945,sales,25-Jul-24,C1,A4,Cinthol,5,5744
30946,sales,25-Jul-24,C1,A5,Dove,6,5798
30947,sales,25-Jul-24,C1,A6,Medimix,3,5856
30948,sales,25-Jul-24,C2,A1,Hamam,5,5768
30949,sales,25-Jul-24,C2,A2,LUX,3,5936
30950,sales,25-Jul-24,C2,A3,Park Avenue,7,5785
30951,sales,25-Jul-24,C2,A4,Cinthol,8,5736
30952,sales,25-Jul-24,C2,A5,Dove,2,5796
30953,sales,25-Jul-24,C2,A6,Medimix,10,5846
30954,sales,25-Jul-24,C3,A1,Hamam,7,5761
30955,sales,25-Jul-24,C3,A2,LUX,10,5926
30956,sales,25-Jul-24,C3,A3,Park Avenue,4,5781
30957,sales,25-Jul-24,C3,A4,Cinthol,6,5730
30958,sales,25-Jul-24,C3,A5,Dove,2,5794
30959,sales,25-Jul-24,C3,A6,Medimix,1,5845
30960,sales,25-Jul-24,C4,A1,Hamam,9,5752
30961,sales,25-Jul-24,C4,A2,LUX,8,5918
30962,sales,25-Jul-24,C4,A3,Park Avenue,1,5780
30963,sales,25-Jul-24,C4,A4,Cinthol,9,5721
30964,sales,25-Jul-24,C4,A5,Dove,9,5785
30965,sales,25-Jul-24,C4,A6,Medimix,7,5838
30966,sales,25-Jul-24,C5,A1,Hamam,5,5747
30967,sales,25-Jul-24,C5,A2,LUX,6,5912
30968,sales,25-Jul-24,C5,A3,Park Avenue,10,5770
30969,sales,25-Jul-24,C5,A4,Cinthol,10,5711
30970,sales,25-Jul-24,C5,A5,Dove,9,5776
30971,sales,25-Jul-24,C5,A6,Medimix,2,5836
30972,sales,25-Jul-24,C6,A1,Hamam,3,5744
30973,sales,25-Jul-24,C6,A2,LUX,8,5904
30974,sales,25-Jul-24,C6,A3,Park Avenue,9,5761
30975,sales,25-Jul-24,C6,A4,Cinthol,2,5709
30976,sales,25-Jul-24,C6,A5,Dove,2,5774
30977,sales,25-Jul-24,C6,A6,Medimix,2,5834
30978,sales,25-Jul-24,C7,A1,Hamam,8,5736
30979,sales,25-Jul-24,C7,A2,LUX,2,5902
30980,sales,25-Jul-24,C7,A3,Park Avenue,6,5755
30981,sales,25-Jul-24,C7,A4,Cinthol,10,5699
30982,sales,25-Jul-24,C7,A5,Dove,9,5765
30983,sales,25-Jul-24,C7,A6,Medimix,8,5826
30984,sales,25-Jul-24,C8,A1,Hamam,3,5733
30985,sales,25-Jul-24,C8,A2,LUX,5,5897
30986,sales,25-Jul-24,C8,A3,Park Avenue,3,5752
